# polkadot_nominators_session_6041.csv polkadot_validators_session_6041.csv
15ZKYVyGyVdWswhLmKywenBsbobMctAZGuEarBSh2m8cm34E:17500000000000:44,45,51,53,54,55
1vYQqBa8BhewHNs1wC6ZUQ8tfNqnN28DvGrDRWJEyJ9b4gJ:1337160000000:732,769,694,44,896,46,639,48,384,55
153QiHswWLFcxmCwztUo8CDMy5kq5JE34FBzw112BGoi5co3:123982081675:418
14sJberoGFPMNAoNkD66EBTnF66yGr1jHoxoBXtqe9xzAa2X:5560100000000:519,193,378,502,423,809,595,588,242,674,843,83,292,272,211
13iPa29VSFMZPVtngapsNzPCkupsn6CQXBEvjri3HRsnU6T6:29600415372518:449,675,48
14WzPE1ADCFrNiduD8fxFzfUj3TqiGMbG2YN4WarjrBYqYkB:4000000000000:403,304,45
169Lhe3BZzKaGkr9E5C6ReoFtCsTaWmHx5iXaDeKB4GfxmgV:27889526463744:47,53,807,107,22,2,57,108,140,150,164,177,182,246,292
1271egPDyDo2eYExg3ECvUXJPVd8q2svDV9MoYUjyxWpjpPY:14220000000000:77,92,98,337,128,290,900,75
15k8QX7t9DS6sWvDipz9eN9imG8p5vprAnqc2aom65fYZPNz:3474001021676:18
12D5b835Vg9FGQFdQiH3GGcgZfWS2CAKgbgD7YGAXtX2hQju:1611681281817:273,182,57,246,250
14XgcXbnnthM2YVQLgqzxpgtg6sRuwzh9WSwaRU8GsnYvvQV:1245885999929:903,14,471,17,18,29,46,54,55,58,63,72,77,92,107,128
14sG4BHS6s5QmdvGEj76xa12qXGzypyzFrVr8p1pyemLU4DX:7868200000000:481,29,205,532,292,656
123NatStD2EEbNT3vtCx7YW3gGfdwVo96bjvsDLC6GmF5mNz:16315719760743:327,891,189,499,108,107,451,184,239,244,579,211,532
12UcQeJmyTLYhA17a9bfPdoVC4xLRjwpLg1mQKbaYbQc9BEa:2537240300245:184,185,177,454,140,798,96,595,68,57,449,743,800,715,188,869
16Z6H8rNqcDEhqKt3S8zEwE2YnwV63Zikw2wjCk9S5L1ofB2:68648509090739:595,162,130,697,143,361,368,211,305,242,220
15RBHAJkXuXk8BNpEP5c1ZDjAqRuZK6CBTXPig54XdKXf5QQ:1018957231829:35
1fbAgyM4M5L5HqxhbHBBtCLacRZwSoNRBpjpHc5pmgbWpWR:2328230692174:7,17,18,35,330
1WirTRTVZv9X4VfsoWE43YM51KdxRinQ8MMaMe3tj1WEiFf:2977081833822:185,35,68,58,150,39,283,42,246,239,101,327,67,897,615
12BQgCiFgYwDM9CvZy8hAjRiQFR6LjYBc5K59RJY6Qj4MyiG:26405456426622:65,115,140,159,234,283,16,92,58,417,239
14aZVrKjqdCm44xazq3aMJqokKXVh47Wpgt3AMLLt2u8pah5:201059645738:2,4,889,14
15d1QWhjcRXcnUTQaPYYiCf3iF51J1jks4r8k1C7Lh9fHWV7:121176451669:177
12SBGeTcgEsRjSQVmY7kSN5WrRQiNE1kPf3eFKVvE5RXUTuw:921143415590:29,16,177,244
14dTpgqMtkvunrgMkJSXwyhLFFw1PAQsh5Kgm9zkx4uDTiFu:15500000000000:734,631,707,897,539,441,588,304,224,916,241,900
16SKzfM2jHdYuW2gFYdCkXur1cf5wthexanC5HuYZ3voFM2d:1599200607601:211,784,756,68,161,839,448,897,284,316,487,697,45,169
13Vhi6YbRrKteReCxo6z98uS9Q6h7gjsRQBvLKMfZzvQEifd:160000000000:63,250,231,280,185
12CJpuCYs9XsSHUdmV9Pqu7KeKFeqyzwikcYYoisYjK7UxaS:112191201972:181
14GHLjFihxUfGjNZrzuFzhMSdHwGWrTnT5Fy29819K6qX31L:127631000000:628
13wLs1vPUVmQinVtTFEP52wCzH4miuczaWjDupmMUzTKUNx9:2730000000000:97,612,305,9,903,77,92,715,524,455
12SKwR4krCXz25AF9ZL47zZZhWi5TA9PGuADgf8FDQDTTWn5:341902081438:39
16dKoWjbTPpMyNbfUdgkGScgoXM1Y5vnFj9YBtpnHf8piaTy:10407900169664:65,115,79,128,113,25,231,51,270,843,227,795,158
12BQ59fuYy9v6Sjt4XAnjxhN3px9GA2y7MkoHaQeCWrX33nk:3380000000000:75,113,59,98,441,592,18,242
14Sd6xw8UpaQh31zANxeKYPuDCc6X4JPtPXJrTuKmw71bWpv:3597541662823:889
12Bb45pnYbGAX3faTW9Xfb3xZcnUH7W7QVaDV7cuTwZqWzse:586412904566356:57,250,246,49
16SYxtv9wZDwq6EV2VruFyb2gZYPrcbewkpedVwaU4Y83Brz:1312209039904:118,108,140,72,39,280,454,103,231,743,423,539,272,803,592
13T6BNQoCdtVH3jMwNttGjEp8AtnZYcXtghvGVKkZmffnQR8:320000000000000:475,575,642,824,89,93,253,255
1knykvF4BkuHiD3w6zrGUFCHfmBJrMz56TeDPBD9Xxxy9Xi:1502772406938:53,58,77,103,106,128
12y6wsuNmq33C9pqYJ8JmEobG3XjJjFFMZVbfsRAkicSNscY:11482016193797:65,67,287,405,822,839,521,900,164,185,39
15QSuYtAh4ssjkjDL8hDqmsaEiPTbN6FpZ6sg4MND7uK6RYx:3107335199954:903,18,14,508,45,532,44,50,51,53,54,55,58,451
14m6VwhoiSvEfbTTspNCkrZZhAJGViwP7b5AZpeJyQxArw9W:2758726096412:211,763,750,588,781,106,321,39,343
128qVPvgBkKc4LKtCjugrA7ktDcVZaK2QZoFLMtriob93Brv:5610000000000:280,244,727
13bA3NuXS8LfskLj8uqivja7m5fdob9YUEZr1wLajZJi4xJh:4551008402345:523,318,55,72,148
1nHjWi9Dh8h2Z8fMTDjuTvYFLMh9H6TJJngChg9swVs3tgo:1980384999940:58,79,92,441,98,784,113,160,159,188,211,272,284,290
1F7yjYc3CkGpMVPvzCRmRamBd5pYDgR34FPHQXCp5ztfQeW:997788451697:181
16a68HXjmEJHU111x5pNUZ5XrkzDSZuJBByPmsT1KZ2638qw:182027546936:2,16,22,35,39,57,83,108
12HA9fFxuWMgQcyVerTiA6jV5azg3NtpZsUv3uUR3tkXFFz7:499284198459:807,56,22,55,140,63,77,227
14LhKyQD6wHU8reVEdTyixeYd5a7Yp7gyy2ANT18LoWPSdae:100000000000:1
16Q4XAeoYcT52K4UDQ9p7N3fLNZH2pasxx6Jv6t2eMR3uUZx:100000000000:2,14,19,77,83,118,316,425,100,809,283
16UyRNwHxKKZYvc3UsLs1AFy5yYKWR1QE4tTKNi7BB7yEkq9:1850000000000:35,39,42,57,58
15XHNgArY8Hb92TGW58dHb1ZHoxHevoy1zBG8XpqPLbyGR7G:3500000000000:250,107,280,150,108,244
15BpfYAj4Arh9kT8ZzUr265ikwcnJ2vG2hsMkRKsD1CtHyJK:199788420681:181
15dLr3pDcXmbLnsaRs9cSxe59fUfX8sV3SasJcxk5MRFSzHs:1500000000000:16,17,22,25,29,35,39,57,58,343,63,333,68,2
15Q9257chnGXRaH5cMJZWZNaNWGfRL8khpyJ1GKFRmwVjA5L:173295944691:181,265,55
13Uat7WH57xx1uHjWbyVWdpNpihrbQHAHvJGJMT9yf7R6h4a:196000000000000:94,85,102,112,772,141,153,174,766,179,183,251,274,6,13,37
12afN4Zu9BsTh32jySXaDTV4bCJyXSR4nTNydEX7qrbjJXC:821455372556:1,539,381,58,0,11
12rmftWB6aKAUqnYW7MxqVMohN9UYE7RqiH2VVoxAte17fQu:29206097474060:150,182,140,382,751,535,107,684,22,595
15QpjfYVtUS52WeRGfNse4XR96HZ6y6iWq6iCr5ync3wtpHA:10529528000000:858,366,64,343,272,19,471,159,592,118,162,203,786
1WJ4DxgbHSBmXm26jirTwX6kVPrNJ7aRoohmudcoQYvZkwy:2500000000000:250,55,126,279,103
15arcjCQzrZpWsPW3JGahhhFLwaz8dxpNqcMtjVPAzmiwRnd:1600000000000:2,39
12B3GSPWffqZ2oVC2Y57NeyFiPNBTQW2ei9z1gVnYd1VZcG3:979340498803:475,642
1vHGzbvDBzTtrPHDQTPNFTBL1LzfFPP2VBptF5NxThyhEsN:7500000000000:83,211,220,250,246,157,261,292,72,205,467,637,843,861
15qh2QzThyGMDezPbURuZ8bPrchCg31uxExLrEkRD3uoHYdc:21709172130705:189,14,18,96,103,188,231,270,287,278
13J1Tn4p4AtZjJgdLDgekiKJEuwTNyTcqVAdcpsvjJVtcDve:278624926608:197
14Go94PabNbCXsicQoGeLR6TkWvB9VKHtF7Y2yeKmeRrJuym:322927545791:16,177
167amfAvymZsN4xu5noh3KfsXRPCeGXrsuxdg1c3Tea4ZinJ:1205000000000:35,39,57,343,63,83,118,148,454,158,185,186,184,211,242,244
14pkufU6TxWfBTjgX8EVyUZw4z549DJn1bNUdgYSv5ihCwpX:100000000000:140
124bwAygQpbgoUPQQDQZUrp283YcSnVXpkmTfHSBUiRptqLh:492269988333009:47,384,54,675,835,46,807,279,205,108,157,426,150,246
15PgHGGhF55LFxUtLEJ1pxYpvyMW3WE8MpXVY37tAesJ9TBV:110000000000:0,11
15dCx6DpMGUUgbf2GdBvXewkmBtnQTYKH7UJB1JsiN8QjNi2:100000000000:714,278,182,108,519,39,280,83,512,103,56,54,542,521,288
16bD9x9dChZQ1rTEZxthP7uP35Dfc5bwJKFZR4FbMZk9mjJq:443615999956:280,588,182,113,98,441,92
14JUQhxgRdxo5kq6fLFHtyLKvbR896bd99Fwgh5VBFLW7fN9:121134311248495:224,467,743,164,150,835,690,44,63,409,205
11VyXgkHf6zNw9Pq9Py5u4jY2A6HLn4vJusvprAEUvcqfPG:11029502579711:34,75,686,558,899,425,63,159,781
13xzvtV222mnGe9jm5QQiq7owDgAQWBHDLrDvw7Y2aLhyQg5:548298243938:0,1,381,5,7,11,902,13,21,445,23,24,27,534,31,33
1vPJUHUEGUruTuLvaowxJouoEhnx4UbQU2hfCiG4wa7FPYh:2730823395474538:16,205,108,39,273,182,535,140
161gtRifoXnhxigXEVAWfbDLWEtsk2pCpXFp3hEpZ43UK3SA:745970956555:1,0,10,7,381,11
15aoAakpSoTdZDs2rQQ8b6AaDmwaGggssgx9ufgm3udwx1g3:50000130710000:14,18,35,34,39,77,83,92,98,118,2,17,22,29,57,63
15uukT8q8FE8R3t5cQgJhzf3Dy6q4S48uNo9iufGBrKL5bXk:390000000000:25
13u4H2CCujtZCfYiPpN29xiW5SP8kE73t5guJsv1dn9ZtbSc:964211245435:177,283,16,279
145nHxFVP3UvZEHbem57cmEcst9ujvwQws4dy1kai2PJNbM6:356391722207151:721,639,557,239,532,861,250,589,279,699,227,283
155ADqeW1rhrvAFAz49bcHgW6aNxdnSWFjdFTqnhXf7yQJqQ:340449345738:519,558,858,321,164,250,795,343,159,42,63
12EetxocAgpCTheVKv5pJTLJYeyvys3UqaY8enEE8QDxxGVu:200000000000:
123fRVabBKk1DcrnQq4D3Zji8FPoUgrt7GTSesPjL94y2pKm:13073786783298:700,304,355,409,92,675,184,287,800,662
16mTofLf8bHNXTZjFYYeFUsi7NTr5zCULt73uygvzVmNzMNC:11697717896080:16,39,278,2,290,287,57,103,188,270,7,14,55,4,22,8
1Y2rQNkU3CHyybKhWRnQChDRbBqYY7NkMGLbvvjgfhEaNeK:128046911991:177,244
142CLxEJyJS6TVQdWmQtvJGszdEq5qZ78oYKntEybNfuHmby:1505000000000:28,59,73,75,77,79,88,92,98,105,113,1,5,6,11,18
1458GqYniTB3dMCmTDKaJbmHvkWyg5zocxn2fg2JXuGzYkwf:8450000000000:539,205,750,592,58,77,92,96,100,586,454,158,715,822
1uLhvT9QAMPv54isUdVBBpMzVkk3YYA3ffY2UZFKekpnXkv:3045391176556:181,869
16UZxYoYhoM4StY7y8RHCdrcTXDLneaNLRtQKD8a37MgWrpH:413090077538:25,126,2,4,17,16,22,34,59
12FgURDgX3cN5RH1z9gQSgmNSo7DayEedmBLEnmUpGh86ZfJ:1200000000000:181,279,16,211,244,29,177,283,17
12tSPFJ5A5ChmYqpMpa9jVmFSc5jpkTPzaPZYKUhPi5WBmto:139623716007:7,28,58,65,77,88,91
16fubSA7LuF1AjZsfvZEtDhnKGiJ9MunrsE6Pw4ikVzGG2yZ:2453291613763:29,734,592,891,181,72,211,588,539,697,441
15L5eFgWcVknTvBmKspsaRKyRAyeLixnqBNPxQvj79TATMCB:2898836345738:721,16,29,39,118,126
13h9y2SW3nF4dq2yap5v2PnZLoQ2TmsvXZN5jCofjkhwoDni:1850000000000:7,3,539,8,22,25,802,35,39,42,58,57,63,68,72,77
13WHXdon9zbP6PSsHde2oWZQNKNTYfjZMhsC3Nd2hFdbUGSj:1248009788312:4
19QTMrhaAidGFSupENnQc6Bih2a7rBH8g17sMtuDA9GEvgf:2309379975685:721,279,67,63,454,107,83,139,809,182,273,158
16QcAN2CSF1jA9fu1fntX9MLEYkZbrz7TddhJ4P6ipzfSPXp:3820000000000:903,795,400,92,113,128,224,231,287
13YHyfsjfoKTeKVfvZiNspproc8XNvGxGBiSsgJdJ4HFi2AV:15102422921725:333,92,98,103,113,128,690,631,160,186,557,287,290,280,278
14Pu912CNemgv7ex7rGTsEoQsNTRsxrQ4AdMdR43kr6sGLP3:1732800254481:92,98,113,128,159,160,59,75,79,88,900,14,35,39,42
1gR6p5KyxR6cCwQ4XbFHnJCkfjDULtywYwb4r2yxtEMNTm2:25018566399610:828,180,86,695,203,162,50,193,674,52,3,294,186,68,148
16jc3KtDyn8CVLQTHxhVJxGQwJXEwVULCU7FejwtvYoxMpJh:2026887230323:16,244,29
15z5FHBVtCpDAr2wBG3WUgDMANTxAzCCbJgJ8ShQzSKnqCXR:652316000000:53
14QLbC3UrEYSNufVTHd5AwhuAb8V1jhhW7K2ZHjzae3CtU6q:4279091070407:651,361,211,891,684,487,498,118,47,49,54,185
13Yhkd2SSwhSCeHDKS6N1FF4ouy4FUoYYPWHYr6vie436rEV:364484643645:108,150,164,140,250,684,101
12VSFhJQ325WqZcBFFMrRhRnWXmPA2ZcmtHShhg2TsL8doG6:760000000000:11,10,5,0,1,2,4,7,16,26,40
14Ts5uzQaZvKpXxgVNkAANorGKfunDHsLSKRUuVnUBFbkVDH:1020000000000:59,92,98,113,128,7,75,721,3,14,18,25,900,53,52,57
15C6EGtXpsWNBFXdMC5fGQ7cuU6gx2828Ba3arKsyzWZKJ8p:514883726166:150
149TgNagAXFeeb5kpYrSQuHVAsvKsGixaRGfc7D4KHSvdmeW:536318094645:63,34,128,227
13sJVTxF59n8ghoqyskt6q5oJ86SbWk7X3FLXMsLtxTkHLjF:4427891364801:721,655,612,417,47,487,106,499,647,211
12K5KMTaHvEE3r3PLu5i5yv5FmFLCXLZpSJTquKE5MDmvVRu:8579158907161729:502,807,525,272,98,148,180,558,96,77,79,128,115
1Dfj5B7xPQU6wLYR5Gsj8JDPyXLB2FGkqzpw7uZxgRTTG9W:2288239966395:48,177,54,807,4
1CFGh6PfydEtwvdu9UgM5o29aRbp6Nrfq632wM64wYWJETL:1935252380481:592
13UPaDHKJM2iG84YZvpK3eXk2ZbbbRgFNo9L2QPxUa1Yk7NJ:18525594872797:400,162,843,242,595,361,211,494,129,588,519,750,196,186
128b8eU3mLnh5NFMNQBKstppbQFPxtf3pubVVimF4NWxAEzr:3836918021732:721,707,647,861,389,891
15yBoArjJNUrqY8c71RTyKZH378A6kdvbZF8H9QWYx419DD1:15322287425895:29,849,185,557,721,16,148,280,718,686,451,211,186,39,196,715
13R8MHH7CkbAQVHsA8ozXbvUro63hA95ftU8mqSw7cnRRd9q:2600000000000:16
13d89UYmzYUgMTroMUcTK2BNcbvqAeQ7RX9KsBEUAFhNRJkr:2000000596731:39
152Hn12JATkqJ5vVmdLSHUhmfvztnYF5fKdq2NrQMm7tnkCf:1690000000000:16,244,211,177,29
12VVaJWKseQ3gcLpHC449dyZqWsztBtTXdWPRcLBN2NQeyAP:569159456779:177,16,244
13xbVPUzkcy6s9SdGo1YBAZfXvMW19FrKpiLdRF2WQStrbVk:2483665536785:68,2,4,539,16,83,118,158,164,185,588,239,242,273,39,57
14cvTCTrkBX1RL1v4wVdMk4nC5aDgjnAHT2DxbBALZ1zqtuS:5256205509708:14,18,188,270,278,287,7,59,75,79,88,115,234,1,51,54
13sHnvUfmkb2ouHBWyi5FvCqh6iQzLhSgg5ZggrHF1Q1RAjq:20798341999952:39,57,769
13gt8K13H6nronKJjcg6ddFz12GTUxuwYvJmkzPzV9mXD5V8:1016454509798:139,182,169,136,280,29,98,221,220,595,39,58,242,63,150,57
12UubKhJKPaMQYzurCFRXP1BfMW2CKJsQCPEmqEeAFWN2mcd:3828335362321:25,108,184,220,140,289,849,39,35,280,126,239,715,164,686
12sVu6vun6UWp3jA1ULcLSpMscMr437SNNek23HtaEbaW6tT:1000000000000:
15rAJXKS4HtbVUEadYv3AfResreF9zqPqQV4RJCwpxfmQRUj:12084000000000:595,148,524,292,203,118,231,83,569,35,39,721,637,889,17,592
16WvQamsvrcNyNkLjXQt2k5qAP6PNJNcfSokmKxudQadyjw8:131800000000000:16
1zs2tsqoj1br5BoXizJz62huWnCM7H6hMtSneyrfPeJuL2o:490501133557257:140,108,727,579,39,244,280,188,103,290,113,17,119,159
1iXqpdf2MeikUQ91jqa8PeDfky7uLkunCQQCCSEZBsDBHka:13131313000000:843,129,67,119,461,487,220,227,140,148,206,427,100,916,839,196
1PC21BY9JSFzgoWTJAA2XWYGn33t7ZJQ1ann3dSSCe6b8yK:418291683020088:53,384,694,639,896,55,417,49,54,52,56,813,449,47,675,46
15JvyCtdyVPdWbkjtfd2KkiK7jxmRBugsnaTaWwW6y9rBdMf:2900000000000:721,2,17,35,58,343,63,68,83,595,108,118,126,148,22
128fo98VMGyUe2wbCEXhR5ff2R33AzRqivTGSjpJEUomNPc7:9540000000000:292,48,50,52,807,743,46,384,54,188,270,287,863,828,79,88
142KY9hfcpMyYQP2BW4UEmedS8T3KDMqQTWVqZQyQmNj2Qnz:353342709876:265
138tQ1z32WnyNuEqxKxoxt199g7EUnKdXUG2JrPDPB9iPSW8:3916187609281:34,448,502,180,337,316,795,405,159,786,904,714,802
1RnyKNdtMshqyFXK3ecUS4ReThAxvt8LW3arD2F382182QD:136783692210:244,177,17
15Lg3cgERZRRnN56sns18pbJzvNC72jw5ALq9H6RaoH3Pc44:137837403336:1
13pCNK9gfzN2SuNXzBGtsR7djphoeJib8GvF4yT9Ysbkw2iP:846336771265:181
14Yqfu63mB8P3jDxZKbd3yaHUVJWZhCo3zs9vsQ1CqmPpxLe:4865305195813:273,639,48,49
13nGieRmat3XgpdB9aVL7fZ3SHFtJ3qmqx3Ff4LZV8KEhoSU:100000000000:49,743,96,35,14
13iibccJKbnr1TS3jQJaM8wvmbR4fsvpKCJx5pU5a3TGMWJJ:20020000000000:532,637,378,707,588,899,186,631,242,715,289,241,750,83,193
1Lig2cVSieLZ1U1j8HnKzC9mTdctaiGCccPJLyR5q46uMqC:114236404357:29,279,16,244,177
166GFa65HSi82DEYbQqAFKDrsogPsY1WPEKMWXDcaR3KxZMs:5824892333771:4,2,409,25
12VoN5G3aZHh34h412Gt6YcpmsPSh9cAyuTaFvWcf8ssQZ2w:7150000000000:423,767,260,454,272,491,378,54,539,427
12bmEq8StHG8KG7tS5o8mUqAkNJg4TVs7ydhf3cyGL7JCQgR:240000000000:181,265,55,177,279,65,16,244,283
132ZL2NS6e1YjGRUd53AtkddERUZ7Yqs1NDFESg42GHTQm9b:1200000000000:34,20,18,471,14,9,8,7,637,4,17,449,56,743,675
14wKK5fcwk1f6CR7C96t88Vkb2SzLPbSwZoJHqGYV8YuiJKy:193890899787:16
14LDDZnjCX94W3w65nEcMR3qxxWk8rnpxQDuL8nWBDrKTLs1:2559006050898:181
16WW2oiRuGee5kqyeNa87yVhhJ9pYkuxbKrZUzLTMMX6SBRr:3443820871636:65,185,133
1rGXxutLckw6in9XBRZfHsZkSPiWRyc6y2kBPN8y7BTzPaX:547837345738:150,180,289,29,539
13PXqCgCj1H317xfiaKLoziNZtHVWtCvMBqbswXSrpv3fufh:405526037982:65
13HKNuwtypwv6WLWBp3T51Rpp3SgMmqr98EiCMfoN6qFjskz:54500000000000:427,185,280
14MSSjXJwapGDjMQhUvfHEegxf5817nue2bgUFv6xy6kqu8L:2740074729224:175,68,355,294,672,804,284,63,750,485,519,595,615,212,186
1CiddxzrzQoxVkkUgKZXW2bKZAmEuTFsRGw7guNPWtQuZ52:6994498876704:184,185,481,805,595,242,557,467,567,712,29,617,503,472,542,181
14JgZ3UvbGixLG4cpBoQ1EKfEfgS8a7gz8i1Pd7a8J426nEr:5102908942556:524,29,17,211,177,279,55,181,16,283,244,65,265
1UyVoKdy8rKd2PK9EzRnYwND5GNvR13ZbvZhwcGfZ6Pq9k9:12705441952648:807,227,68,188,283,707,861,184,17,65
12eDVzDqz7AMfk6r9am1CuWYghRx71vSNbdWdMLjRH6D5stC:10149257195796:39,273,206,29,697,861,481,514,557
1VtsgM9p6AqbBMNkv1bi8uQrABNGPWp8UY22QzrDQ67m6Hd:6189432542795:51,55,134,521,304,588,224,368,270,231,889,4,715,17,858
1aJiHcCiFw5dyFzNTjMh2ohUZZFmWRya8T4dJWr9e4HqDdi:6678099594519:118,126,686,250,280,523,889,39,858,58,343,77,806,92,128,2
122uRhFxpfoZkDusDuRkcHn3i8zYgxr6SrXB8zHZGrAEBkvY:1533377312794:16,896,48,51,2
14jtcfpYnkin8tD8NMjgeaRg4oMNXe3M2Uvr6UgKsaUorjRi:1818243097328:47,721,205,304
13Mq72AgSFs5aTQnLqquqgb3RPwpFRQUDAnsxZ88YZDkNe1S:11665303383114:65,103,88
16Pb5tgC3sBMZCbxtysvPCzethFzMxNxviKeoWjXqUiLba7R:6479287098314:101,242,288,743,502,344,212,615,448,714,355,528,68
12QTKc3EzZyJfEu1kVADZHQgGMTmP5nsNSm7kANJcBjt5Fwd:8000000000000:3
13kd5c3yJi3QZTJUbU8fMjSDmHtqkd42MuHtcPy7tn3K9iyo:1554521608945:186,118,206,44,185,126,647,270,318,798,899
14bgRMLzKJ3L2YSnTCNjr6Vji5efUJMgczXw7upVMG6SoVSS:1165506599944:22,72
13DHExsdv3sDjxxaANGyPwQbQ4xt4i5GUkhfWFCRWnGK3Z6e:2698400000000:118,39,126,184,239,59,75,79,88,115,222,234,164,188,231,278
12QqLxGXDP9ergQ1QMaWYcqDe1ytDwqAX6qPsmGDFXH5N5yM:1683768098649:63,721,35,532,231,270,287,557,213,68,164,39
161QC8N1ca7JPWnaDHv38uGhQ8SfPtjgCW6EDxkMXED6GCih:197846672723:181,55,16
12YXtsb5nihfV4qLeVu6Y7HHNrW34J4ypjzBYz923NMBQt2E:3521007715897:181
148onmXfSLp4kRDernYDKXHqo7eRpCs8SiNYz49ZtWkPnNNr:10867919895043:206,746,44,244,39,35,185,647,284,287,270,591
15LoCReheZkNnhnnuoevCxo8X2aqrVpuVsPwa29CvLKS8Nbx:107517783404:177
12StTytk5VzYmMW2BDDxbGwHpckChr8HeQFwGWrueMravoCM:54777255558193:16
12WXoQAaos2Qzib8VodLoSdwt2d4441SweYEVk7dAZi3YLrr:100000000000:721,784,889,39,7,58,59,75,77,361,98,92,519,113
12g4SrE5tZP4UfGeh7XScynkw289DCMzqzCXEGWt5xnQrbGK:1670000000000:732
18RGSjLV1G4y5oMNTsApYVivxXa6m2j6JHvDdesRoHbyWLs:7690000000000:721,3,14,22,25,35,39,58,67,77,113,128,139,521,150,454
138uyG7fPU5v81A3pzeCWZyEmt4qHi1cMLpzZmMa9gPLY1RW:2693897448888:181,211,265,55,177,279,65,16,244,29,17,283,524
1dUxdiJu8aiv8b1EwmDdhCw4NsEUUBG3FVRCwMp8DvZJApG:1996836345738:22
14xA1twbgJaULLm6QgzKCUh8VDQrDZxKJjc3UHwT58SNToSE:20000000000000:539,471,16,22,35,39,44,451,579,107,126,150,182,185
12YCkBQQTaPwRxs9LeqyWscEmBFCBuh3tTPYhMQSLBwehGKY:113988451697:177
13eU7UHmbGuj8wTtHBaAaEepWu7sMHQnEQgFiDenWKWLP3Lb:15549009943393:108,246,280,83,19,118,140,29,722,68,101,128,139,148,168,211
14txNM1DC1YKzGr46a4sYCWpGVFpeu8ak4gbnKXnuZFa1KXn:250000000000:34,39,54,160,159,707,280,287,784
13hh5mLb4v9tPt7GPFDEToU9TRD7CUh4wEb6QXGJa2CqeUWu:4236438479995:721,18,20,903,45
15WTxPf6bko2nB2cRC1QJne2PxsSY79yGZJJ4n6Cwm51kkjv:1497841999953:35
16UVZAfhHumZANaimgDLqUySAUsVcJ7SGtzB2VNWiEHnHoGq:330000000000:139,695,77,519,159,795,361,897,858,209,64,305,525,589,321
12iEbaXBpxNbdu8bazsCQZFwTrySdZFepNNrj46Gyw2EGUWZ:2808601062563:701,774,755,917,265,276
1Tcxc5RzMNVZ6fQDNoJexQu5jmstrQhgZshv4T8eMnXzT21:10200000000000:784,22,107,177,14,29,164
13PConFX1LQXaGR6WDREnULWhieJn6g5AvXjgVYEVKjtYJiy:3470022082237:756,378,147,528,427,558,304,294
1PtbqGxRkkReF8n812aQoBLuKMgmYFfdva6acSd1nZHbZfL:3080503157561:185
15rUiCcXu97V7zkEX1izVMWvQXyB7qPbY5M47wDPJQZjDuQn:43543794323803:807,182,557
1Fg5TEB118qFWLdeFhm4DdEUhiKgYMZ7bqPdEqwZxtyWuuM:2842536229877:126,103,287,45,50,775,427,17,283,803,261
1qMFyd9cy1GxXfh7T7qLPoFgVnZq7C6A2HC8eZPY4V3fvSh:130000000000:592,441,7,58,65,889,18,59,63,77,75
15f2STZwhXmq5K4uFerGRN2e1ouHM7xSp74uq19BxqvRSyX8:10557628428190:77,98,128,140,148,164
12puL1bT39yCyqW448tPM4RRxYPNM4s5bj88W7QCyFR3ZEPT:12697069051891:541,47,52,807,51,46,743,675,44,56,48,55,54,361
15rCveEZLMJx9vbLEMBkVA6MetDqVhJ3NhxP16SwE2fitYWh:4391386876649:246,316,502,337,405,714
12DrFg1hCyMf5So3N414GPJyVX5e6iGnhawVZkU6Xoe7QqNs:8034449001266:712,889,118,159,524,415,213,617,206,586,279
1U1hFedykzs5NDL7UzdF8GJa2a1FGhpEuWddscyuGDeggBP:5570808953795:4
13LH93tZau7CSqwGd5683vychC4C17ES7gBKorTME8Bdczho:400000000000:92,96,98,103,108,126,164,182,185
15TEtN3gFGtVXAd3e2p5KqoqNbR488KupkGicxfvvqEY1yNN:3194371805425:231,278,25,203,162,558,139,115,128,721,52,88,809,67,900,454
16k51FfbaowecDQ5EDvemfacp3mk8fFx6ChCQT8vKp5Z6KiT:25217822528359:665,92,211,532
15LxHuPBLzg8DgoypmmHiH5bnxHXZnFExVVFnvgeCDPysJZW:21950000000000:182
14wcaeXrYPE6XfKakLG8KsbewoUWg1m2W1r9e8f3LTHVP24D:1935870000000000:2
1efniJ3sLnSrhWLCFxFDSwWPdFp54W6sV9a8WjFM8dmrRsV:2975827285367:242,802,100,209,843,29,899,227,839,803,159,35,25,63,502
14LFWeE5obxGn9sByPRjHh8n8qUMQtarPn38v8tzVCFVnBRK:11290275399023:4,7,18,508,39,46,58,451,77,579,92,96,98,108,113,861
162EUJNCQuwBhnwpzWEFthKbpEPLkE6zyVAf4HGhqX7R2upX:2350555673802:16
1QRSGhj5A28eAbCzzs6Fb2TJuqBKRqYrBLVVS28btLXGBj9:1226739578221:14,384,58,65
1pDSyxPvNk4fipk9cqc32yh7x9p16phmRrt4yF6yPQAH3Fk:11012836345738:16,17,29,63,333,83,400,106,118,316,651,147,148,159,916
1rbdejyUokfyr7beMiwrhARrfpE7q2TQkRQYLubawK6TFNB:413481883469:29,592,39
14YfXRWMAZigJBEjN5aRjYQu8sdWHQLLxwuGvDJph5ZDDy7m:7869203051555:4,51,47
12nYGCaiVCwCdzFADr17LAKYciTX4w4SKRyBde8hQvA9Bd7e:184391811988:265
1xTaEsRjpTkucvU1EkHbxDxbsmEe7uqdinkQiFYXqvMf7DE:10711711717973:2
